id,Org Code,Town,School Year End Date (MM/DD):,Function,Org Type,Mass District Type:,District Title I Status:,Zip,Organization Description:,Educator Preparation Program Provider (EPPP):,State,District Operating Status:,NCES ID:,School Year Start Date (MM/DD):,Fax:,Phone:,Web Site:,Phone,Address 1,Mailing Address:,Address 2,Org Name,Grade,Fax,Email:,Contact Name,SES Provider:,RTTT Grant Program:,Inter-District School Choice:,METCO Program:,Chapter 74 Approved Programs:,Ed Prep: Mission/Vision Statement:,Ed Prep: Admission Requirements - Post-Baccalaureate:,Ed Prep: Description of Partnerships:,Ed Prep: Admission Requirements - Baccalaureate:
329,02120000,No. Attleborough,06/26,Superintendent,Public School District,Local School,Title I District,02760,,$ Not Defined,MA,Operating,2508730,9/1,508-643-2110,508-643-2100,http://www.naschools.net,508-643-2100,6 Morse Street,"6 Morse StreetNo. Attleborough, MA, 02760",,North Attleborough,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",508-643-2110,scullen@naschools.net,Suzan Cullen,$ Not Defined,Yes,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
330,02150000,North Brookfield,06/18,Superintendent,Public School District,Local School,Title I District,01535,,$ Not Defined,MA,Operating,2508760,9/1,508-867-8148,508-867-9821,http://www.nbschools.org,508-867-9821,10 New School Drive,"10 New School DriveNorth Brookfield, MA, 01535",,North Brookfield,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",508-867-8148,jprovost@nbschools.org,John Provost,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
331,04740000,Fitchburg,06/26,Charter School Leader,Charter District,Independent Public including Charters,Title I District,01420,NCCES is a public charter school serving students in grades 7-12 from over 20 towns in north central MA.  We accept student applications for students entering 7th grade through 10th grade.,$ Not Defined,MA,Operating,2500073,9/1,978-345-9127,978-345-2701,http://www.ncces.org,978-345-2701,171 South Street,"171 South StreetFitchburg, MA, 01420",,North Central Charter Essential (District),"07,08,09,10,11,12",978-345-9127,davoloss@ncces.org,Stephanie Davolos,$ Not Defined,Yes,,,,,,,
332,07350000,Pepperell,06/28,Superintendent,Public School District,Regional Academic,Title I District,01463,,$ Not Defined,MA,Operating,2508790,9/1,978-597-6534,978-597-8713,http://www.nmrsd.org,978-597-8713,45 Main Street,"45 Main StreetPepperell, MA, 01463",,North Middlesex,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",978-597-6534,info@nmrsd.org,Joan Landers,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
333,02170000,North Reading,06/25,Superintendent,Public School District,Local School,Title I District,01864,,$ Not Defined,MA,Operating,2508820,9/1,978-664-0252,978-664-7810,http://www.north-reading.k12.ma.us/Pages/index,978-664-7810,0 Sherman Road,"0 Sherman RoadNorth Reading, MA, 01864 2398",,North Reading,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",978-664-0252,kwillis@north-reading.k12.ma.us,Kathleen Willis,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
334,08540000,Middleton,06/20,Superintendent,Public School District,Regional Vocational Tech,Title I District,01949,,$ Not Defined,MA,Operating,2508830,9/1,978-777-8403,978-762-0001,http://www.nsths.net,978-762-0001,30 Log Bridge Road,"30 Log Bridge RoadPO Box 806Middleton, MA, 01949 2806",PO Box 806,North Shore Regional Vocational Technical,"09,10,11,12",978-777-8403,doconnell@nsths.net,Daniel O'Connell,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,Automotive Collision Repair & Refinishing (470603)Automotive Technology (470604)Carpentry (460201)Cosmetology (120401)Culinary Arts (120500)Design & Visual Communications (500401)Electricity (460302)Exploratory (990100)Graphic Communications (100301)Health Assisting (510000)Information Support Services & Networking (110401)Machine Tool Technology (480501)Masonry & Tile Setting (460101),,,,
335,02100000,Northampton,06/25,Superintendent,Public School District,Local School,Title I District,01060,,$ Not Defined,MA,Operating,2508850,9/1,413-587-1318,413-587-1315,http://www.northampton-k12.us,413-587-1315,212 Main Street,"212 Main StreetNorthampton, MA, 01060",,Northampton,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",413-587-1318,rnash@northampton-k12.us,Regina Nash,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
336,04060000,Northampton,06/25,Superintendent,Public School District,Independent Vocational,Title I District,01060,,$ Not Defined,MA,Operating,2508860,9/1,413-587-1405,413-587-1414,http://smith.tec.ma.us/,413-587-1414,80 Locust Street,"80 Locust StreetNorthampton, MA, 01060 2052",,Northampton-Smith Vocational Agricultural,"09,10,11,12",413-587-1405,jpeterson@smithtec.org,Jeffrey Peterson,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,Agricultural Mechanics (010201)Animal Science (010599)Automotive Collision Repair & Refinishing (470603)Automotive Technology (470604)Carpentry (460201)Cosmetology (120401)Culinary Arts (120500)Electricity (460302)Exploratory (990100)Graphic Communications (100301)Health Assisting (510000)Horticulture (010601)Machine Tool Technology (480501)Plumbing (460503),,,,
337,07300000,Southborough,6/26,Superintendent,Public School District,Regional Academic,Title I District,01772,,$ Not Defined,MA,Operating,2508910,9/1,508-486-5123,508-486-5115,http://www.nsboro.k12.ma.us,508-486-5115,53 Parkerville Road,"53 Parkerville RoadSouthborough, MA, 01772",,Northboro-Southboro,"09,10,11,12",508-486-5123,cgobron@nsboro.k12.ma.us,Charles Gobron,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
338,02130000,Southborough,6/26,Superintendent,Public School District,Local School,Title I District,01772,,$ Not Defined,MA,Operating,2508880,9/1,508-486-5123,508-486-5115,http://www.nsboro.k12.ma.us,508-486-5115,53 Parkerville Road,"53 Parkerville RoadSouthborough, MA, 01772",,Northborough,"PK,K,01,02,03,04,05,06,07,08",508-486-5123,cgobron@nsboro.k12.ma.us,Charles Gobron,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
339,02140000,Whitinsville,06/21,Superintendent,Public School District,Local School,Title I District,01588,,$ Not Defined,MA,Operating,2508940,9/1,508-234-8469,508-234-8156,http://www.nps.org,508-234-8156,87 Linwood Avenue,"87 Linwood AvenueWhitinsville, MA, 01588",,Northbridge,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",508-234-8469,nspitulnik@nps.org,Nancy Spitulnik,Yes,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
340,08530000,Wakefield,06/26,Superintendent,Public School District,Regional Vocational Tech,Title I District,01880,,$ Not Defined,MA,Operating,2508960,9/1,781-246-4919,781-246-0810,http://northeastmetrotech.com,781-246-0810,100 Hemlock Rd,"100 Hemlock RdWakefield, MA, 01880",,Northeast Metropolitan Regional Vocational Technical,"09,10,11,12",781-246-4919,tnickole@northeast.tec.ma.us,Theodore Nickole,$ Not Defined,No,Offers Choice,Does Not Accept METCO Students,Automotive Collision Repair & Refinishing (470603)Automotive Technology (470604)Business Technology (520407)Carpentry (460201)Cosmetology (120401)Culinary Arts (120500)Dental Assisting (510601)Design & Visual Communications (500401)Drafting (151301)Early Education and Care (131210)Electricity (460302)Exploratory (990100)Graphic Communications (100301)Health Assisting (510000)Heating - Ventilation  - Air Conditioning -  Refrigeration (470201)Information Support Services & Networking (110401)Metal Fabrication & Joining Technologies (480599)Plumbing (460503),,,,
341,08510000,North Adams,06/25,Superintendent,Public School District,Regional Vocational Tech,Title I District,01247,"Charles H. McCann Technical School has been providing quality technical training and an excellent academic education to students from our seven member communities for more than thirty-five years. We have an outstanding reputation throughout the Commonwealth, strong partnerships with numerous area employers, and a dedicated and caring faculty. Our dedication to your future is reflected in our state-of-the-art equipment, our well-maintained grounds and facilities, and our commitment to quality education and individual attention provided by a talented and diversified professional staff. With our students, parents, teachers, and professionals from local businesses and industry working towards one goal, McCann Technical School might be the right choice to prepare you for success in the new millennium.",$ Not Defined,MA,Operating,2508950,9/1,413-664-9424,413-663-5383,http://www.mccanntech.org,413-663-5383,70 Hodges Cross Rd,"70 Hodges Cross RdNorth Adams, MA, 01247 3940",,Northern Berkshire Regional Vocational Technical,"09,10,11,12",413-664-9424,jbrosnan@mccanntech.org,James Brosnan,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,Automotive Technology (470604)Business Technology (520407)Carpentry (460201)Culinary Arts (120500)Drafting (151301)Electricity (460302)Exploratory (990100)Information Support Services & Networking (110401)Machine Tool Technology (480501)Metal Fabrication & Joining Technologies (480599),,,,
342,02160000,Northfield,6/15,Superintendent,Public School District,Local School,Non-Title I District,01360,,,MA,Non Operating,2500018,9/1,413-498-0045,413-498-2911,http://www.pioneervalley.k12.ma.us,413-498-2911,97 F Sumner Turner Rd,"97 F Sumner Turner RdNorthfield, MA, 01360",,Northfield (non-op),NA,413-498-0045,CourtneyK@pioneervalley.k12.ma.us,Dayle Doiron,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
343,02180000,Norton,06/25,Superintendent,Public School District,Local School,Title I District,02766,,$ Not Defined,MA,Operating,2509000,9/1,508-285-0199,508-285-0100,http://www.norton.k12.ma.us/pages/Norton_Public_Schools,508-285-0100,64 West Main Street,"64 West Main StreetNorton, MA, 02766",,Norton,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",508-285-0199,jbaeta@norton.k12.ma.us,Joseph Baeta,$ Not Defined,Yes,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
344,02190000,Norwell,06/25,Superintendent,Public School District,Local School,Title I District,02061,,$ Not Defined,MA,Operating,2509030,9/1,781-659-8805,781-659-8800,http://www.norwellschools.org,781-659-8800,322 Main Street,"322 Main StreetNorwell, MA, 02061",,Norwell,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",781-659-8805,matthew.keegan@norwellschools.org,Matthew Keegan,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
345,02200000,Norwood,06/25,Superintendent,Public School District,Local School,Title I District,02062,,$ Not Defined,MA,Operating,2509060,9/1,781-762-0229,781-762-6804,http://www.norwood.k12.ma.us,781-762-6804,275 Prospect Street,"275 Prospect StreetPO BOX 67Norwood, MA, 02062 0067",PO BOX 67,Norwood,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",781-762-0229,jhayden@norwood.k12.ma.us,James Hayden,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
346,02210000,Vineyard Haven,06/24,Superintendent,Public School District,Local School,Title I District,02568,Oak Bluffs,$ Not Defined,MA,Operating,2504650,9/1,508-693-3190,508-693-2007,http://www.mvyps.org/,508-693-2007,4 Pine Street,"4 Pine StreetVineyard Haven, MA, 02568",,Oak Bluffs,"PK,K,01,02,03,04,05,06,07,08",508-693-3190,jweiss@mvyps.org,James Weiss,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
347,02220000,Oakham,6/15,Superintendent,Public School District,Local School,Non-Title I District,01068,,,MA,Non Operating,2500010,9/1,--,978-355-4668,,978-355-4668,1 Deacon Allen Drive,"1 Deacon Allen DrivePO Box 99Oakham, MA, 01068",PO Box 99,Oakham (non-op),NA,--,qrsd@qrsd.org,Maureen Marshall,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
348,08550000,Rochester,06/25,Superintendent,Public School District,Regional Vocational Tech,Title I District,02770,,$ Not Defined,MA,Operating,2509140,9/1,508-763-9821,508-763-8011,http://www.oldcolony.us,508-763-8011,476 North Avenue,"476 North AvenueRochester, MA, 02770",,Old Colony Regional Vocational Technical,"09,10,11,12",508-763-9821,gbrown@oldcolony.us,Gary Brown,$ Not Defined,Yes,Does Not Offer Choice,Does Not Accept METCO Students,Automotive Technology (470604)Business Technology (520407)Carpentry (460201)Cosmetology (120401)Culinary Arts (120500)Drafting (151301)Electricity (460302)Electronics (150303)Exploratory (990100)Graphic Communications (100301)Health Assisting (510000)Machine Tool Technology (480501)Metal Fabrication & Joining Technologies (480599)Programming & Web Development (110201),,,,
349,07400000,Mattapoisett,06/21,Superintendent,Public School District,Regional Academic,Title I District,02739,,$ Not Defined,MA,Operating,2509150,9/1,508-758-2802,508-758-2772,http://www.oldrochester.org,508-758-2772,135 Marion Rd,"135 Marion RdMattapoisett, MA, 02739",,Old Rochester,"07,08,09,10,11,12",508-758-2802,dwhite@orr.mec.edu,Douglas White,$ Not Defined,No,Offers Choice,Does Not Accept METCO Students,,,,,
350,02230000,Orange,06/19,Superintendent,Public School District,Local School,Title I District,01364,PreK - 6 Elementary School District.,$ Not Defined,MA,Operating,2509180,9/1,978-544-8383,978-544-2920,http://www.orange-elem.org/,978-544-2920,507 S. Main Street,"507 S. Main StreetOrange, MA, 01364",,Orange,"PK,K,01,02,03,04,05,06",978-544-8383,tthomas@rcmahar.org,Tari Thomas,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
351,02240000,Orleans,06/25,Superintendent,Public School District,Local School,Title I District,02653,"Orleans Elementary School services students from Orleans through grade 5.  The Orleans students combine with students from Eastham, Brewster and Wellfleet for grades 6-8 at Nauset Regional Middle School in Orleans, and then grades 9-12 at Nauset Regional High School in North Eastham.",$ Not Defined,MA,Operating,2509210,9/1,508-240-2351,508-255-8800,http://nausetschools.org,508-255-8800,78 Eldredge Pkwy,"78 Eldredge PkwyOrleans, MA, 02653",,Orleans,"K,01,02,03,04,05",508-240-2351,hoffmannr@nausetschools.org,Richard Hoffmann,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
352,02250000,Otis,6/15,Superintendent,Public School District,Local School,Non-Title I District,01253,,,MA,Non Operating,2509240,9/1,413-269-7659,413-269-4466,,413-269-4466,"555 N Main, POB 679","555 N Main, POB 679Otis, MA, 01253 0679",,Otis (non-op),NA,413-269-7659,dleep@frrsd.org,Joanne Austin,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
353,02260000,Oxford,06/18,Superintendent,Public School District,Local School,Title I District,01540,,$ Not Defined,MA,Operating,2509270,9/1,508-987-6054,508-987-6050,http://www.oxps.org,508-987-6050,4 Maple Road,"4 Maple RoadOxford, MA, 01540",,Oxford,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",508-987-6054,ahimmelberger@oxps.org,Allen Himmelberger,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
354,02270000,Palmer,06/20,Superintendent,Public School District,Local School,Title I District,01069,,$ Not Defined,MA,Operating,2509300,9/1,413-283-2655,413-283-2650,http://www.palmerschools.org,413-283-2650,24 Converse Street,"24 Converse Streetc/o Suite 1Palmer, MA, 01069 1770",c/o Suite 1,Palmer,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",413-283-2655,tcharko@palmerschools.org,Thomas Charko,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
355,08600000,Palmer,06/18,Superintendent,Public School District,Regional Vocational Tech,Title I District,01069,,$ Not Defined,MA,Operating,2509310,9/1,413-284-0032,413-283-9701,http://www.pathfindertech.org,413-283-9701,240 Sykes Street,"240 Sykes StreetPalmer, MA, 01069 1200",,Pathfinder Regional Vocational Technical,"09,10,11,12",413-284-0032,paist@pathfindertech.org,Gerald Paist,$ Not Defined,No,Offers Choice,Does Not Accept METCO Students,Automotive Collision Repair & Refinishing (470603)Automotive Technology (470604)Business Technology (520407)Carpentry (460201)Cosmetology (120401)Culinary Arts (120500)Drafting (151301)Electricity (460302)Electronics (150303)Exploratory (990100)Health Assisting (510000)Heating - Ventilation  - Air Conditioning -  Refrigeration (470201)Horticulture (010601)Hospitality Management (520901)Machine Tool Technology (480501)Programming & Web Development (110201),,,,
356,35010000,Holyoke,,Charter School Leader,Charter District,Independent Public including Charters,Title I District,01040,,$ Not Defined,MA,Operating,,,413-536-3206,413-536-3201,http://paulofrierecharterschool.org,413-536-3201,161 Lower Westfield ROad,"161 Lower Westfield ROadHolyoke, MA, 01040",,Paulo Freire Social Justice Charter School (District),"09,10",413-536-3206,bbrick@paulofreirecharterschool.org,Bob Brick,$ Not Defined,$ Not Defined,,,,,,,
357,02280000,Jefferson,6/15,Superintendent,Public School District,Local School,Non-Title I District,01522,,,MA,Non Operating,2509330,9/1,508-829-1680,508-829-1670,,508-829-1670,1745 Main Street,"1745 Main StreetJefferson, MA, 01522",,Paxton (non-op),NA,508-829-1680,tom_pandiscio@wrsd.net,Thomas Pandiscio,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
358,02290000,Peabody,06/26,Superintendent,Public School District,Local School,Title I District,01960,,$ Not Defined,MA,Operating,2509360,9/1,978-536-6590,978-536-6500,http://www.peabody.k12.ma.us,978-536-6500,21 Johnson Street,"21 Johnson StreetPeabody, MA, 01960 8199",,Peabody,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",978-536-6590,ppsinfo@peabody.k12.ma.us,Joseph Mastrocola,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,Automotive Collision Repair & Refinishing (470603)Automotive Technology (470604)Carpentry (460201)Cosmetology (120401)Culinary Arts (120500)Early Education and Care (131210)Electronics (150303)Exploratory (990100)Marketing (190203),,,,
